Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,Label
172.16.16.96-172.16.16.163-39242-30007-6,172.16.16.96,39242,172.16.16.163,30007,6,2022-09-08 18:12:40.497021,42278,5,0,1878.0,0.0,1878.0,0.0,375.6,839.867132348921,0,0,0,0,44420.26585931217,118.26481858176828,10569.5,19614.887976568545,39987.0,373.0,42278.0,10569.5,19614.887976568545,39987.0,373.0,0,0,0,0,0,1,0,0,0,0,0,168,0,118.26481858176828,0.0,0.0,1878.0,375.6,839.867132348921,705376.8,1,1,0,1,4,0,0,0,0.0,375.6,375.6,0.0,0,0,0,0,0,0,1,375,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,42278,NeedManualLabel
172.16.16.96-172.16.16.163-56300-30007-6,172.16.16.96,56300,172.16.16.163,30007,6,2022-09-08 18:28:30.776126,46811,5,0,1002.0,0.0,1002.0,0.0,200.4,448.10802269095785,0,0,0,0,21405.225267565318,106.81250133515627,11702.75,22618.182042698892,45629.0,236.0,46811.0,11702.75,22618.182042698892,45629.0,236.0,0,0,0,0,0,1,0,0,0,0,0,168,0,106.81250133515627,0.0,0.0,1002.0,200.4,448.10802269095785,200800.8,1,1,0,1,4,0,0,0,0.0,200.4,200.4,0.0,0,0,0,0,0,0,1,200,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,46811,NeedManualLabel
172.16.16.96-172.16.16.163-54796-30007-6,172.16.16.96,54796,172.16.16.163,30007,6,2022-09-08 18:07:05.084154,38843,5,0,1382.0,0.0,1382.0,0.0,276.4,618.0491889809418,0,0,0,0,35579.12622608964,128.72332209149653,9710.75,18651.759280293107,37688.0,259.0,38843.0,9710.75,18651.759280293107,37688.0,259.0,0,0,0,0,0,1,0,0,0,0,0,168,0,128.72332209149653,0.0,0.0,1382.0,276.4,618.0491889809418,381984.8,1,1,0,1,4,0,0,0,0.0,276.4,276.4,0.0,0,0,0,0,0,0,1,276,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,38843,NeedManualLabel
172.16.16.96-172.16.16.1-33140-53-17,172.16.16.96,33140,172.16.16.1,53,17,2022-09-08 18:17:40.726772,0,1,0,52.0,0.0,52.0,52.0,52.0,0.0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,52.0,52.0,52.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,52.0,52.0,0.0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
172.16.16.96-172.16.16.163-46514-30007-6,172.16.16.96,46514,172.16.16.163,30007,6,2022-09-08 18:24:46.272145,48886,5,0,2214.0,0.0,2214.0,0.0,442.8,990.1309004369068,0,0,0,0,45289.03980689768,102.27877101828744,12221.5,23546.54949244156,47541.0,375.0,48886.0,12221.5,23546.54949244156,47541.0,375.0,0,0,0,0,0,1,0,0,0,0,0,168,0,102.27877101828744,0.0,0.0,2214.0,442.8,990.1309004369068,980359.2,1,1,0,1,4,0,0,0,0.0,442.8,442.8,0.0,0,0,0,0,0,0,1,442,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,48886,NeedManualLabel
172.16.16.96-172.16.16.1-53209-53-17,172.16.16.96,53209,172.16.16.1,53,17,2022-09-08 18:14:00.093556,0,1,0,52.0,0.0,52.0,52.0,52.0,0.0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,52.0,52.0,52.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,52.0,52.0,0.0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
172.16.16.96-172.16.16.163-41804-30007-6,172.16.16.96,41804,172.16.16.163,30007,6,2022-09-08 18:08:36.037349,39447,5,0,1203.0,0.0,1203.0,0.0,240.6,537.9979553864493,0,0,0,0,30496.61571222146,126.75235125611579,9861.75,18501.92923949644,37610.0,347.0,39447.0,9861.75,18501.92923949644,37610.0,347.0,0,0,0,0,0,1,0,0,0,0,0,168,0,126.75235125611579,0.0,0.0,1203.0,240.6,537.9979553864493,289441.8,1,1,0,1,4,0,0,0,0.0,240.6,240.6,0.0,0,0,0,0,0,0,1,240,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,39447,NeedManualLabel
172.16.16.96-172.16.16.163-48686-30007-6,172.16.16.96,48686,172.16.16.163,30007,6,2022-09-08 18:02:53.094094,41940,5,0,1384.0,0.0,1384.0,0.0,276.8,618.9436161719417,0,0,0,0,32999.523128278495,119.21793037672866,10485.0,19417.58211861954,39607.0,449.0,41940.0,10485.0,19417.58211861954,39607.0,449.0,0,0,0,0,0,1,0,0,0,0,0,168,0,119.21793037672866,0.0,0.0,1384.0,276.8,618.9436161719417,383091.19999999995,1,1,0,1,4,0,0,0,0.0,276.8,276.8,0.0,0,0,0,0,0,0,1,276,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,41940,NeedManualLabel
172.16.16.96-172.16.16.163-58792-30007-6,172.16.16.96,58792,172.16.16.163,30007,6,2022-09-08 18:10:30.246502,42415,5,0,1203.0,0.0,1203.0,0.0,240.6,537.9979553864493,0,0,0,0,28362.607568077332,117.88282447247435,10603.75,20141.777749659206,40816.0,395.0,42415.0,10603.75,20141.777749659206,40816.0,395.0,0,0,0,0,0,1,0,0,0,0,0,168,0,117.88282447247435,0.0,0.0,1203.0,240.6,537.9979553864493,289441.8,1,1,0,1,4,0,0,0,0.0,240.6,240.6,0.0,0,0,0,0,0,0,1,240,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,42415,NeedManualLabel
172.16.16.96-172.16.16.1-49434-53-17,172.16.16.96,49434,172.16.16.1,53,17,2022-09-08 18:17:54.540994,0,1,0,52.0,0.0,52.0,52.0,52.0,0.0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,52.0,52.0,52.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,52.0,52.0,0.0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
