Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,Label
172.16.16.96-172.66.43.44-38948-443-6,172.16.16.96,38948,172.66.43.44,443,6,2022-09-09 08:32:31.205244,199815,15,0,557.0,0.0,289.0,0.0,37.13333333333334,76.93212840518831,0,0,0,0,2787.578510121863,75.06943923128894,14272.5,15683.374782773097,43397.0,90.0,199815.0,14272.5,15683.374782773097,43397.0,90.0,0,0,0,0,0,5,0,0,0,0,0,320,0,75.06943923128894,0.0,0.0,289.0,37.13333333333334,76.93212840518831,5918.552380952382,1,1,0,5,14,0,0,0,0.0,37.13333333333333,37.13333333333333,0.0,557,5,5666,0,0,0,1,37,0,0,64240,0,5,20,0,0,0,0,0,0,0,0,-1,-1,1118557217,NeedManualLabel
172.16.16.96-172.16.16.1-59839-53-17,172.16.16.96,59839,172.16.16.1,53,17,2022-09-09 08:16:34.259092,0,1,0,52.0,0.0,52.0,52.0,52.0,0.0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,52.0,52.0,52.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,52.0,52.0,0.0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
172.16.16.96-172.16.16.1-37653-53-17,172.16.16.96,37653,172.16.16.1,53,17,2022-09-09 08:33:27.662429,0,1,0,52.0,0.0,52.0,52.0,52.0,0.0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,52.0,52.0,52.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,52.0,52.0,0.0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
172.16.16.96-172.16.16.163-41630-30004-6,172.16.16.96,41630,172.16.16.163,30004,6,2022-09-09 08:36:50.262149,14811,5,0,318.0,0.0,318.0,0.0,63.6,142.21392336898663,0,0,0,0,21470.52866113024,337.5869286341233,3702.75,6340.614448405875,13208.0,344.0,14811.0,3702.75,6340.614448405875,13208.0,344.0,0,0,0,0,0,1,0,0,0,0,0,168,0,337.5869286341233,0.0,0.0,318.0,63.6,142.21392336898663,20224.8,1,1,0,1,4,0,0,0,0.0,63.6,63.6,0.0,0,0,0,0,0,0,1,63,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,14811,NeedManualLabel
172.16.16.96-172.66.43.44-38118-443-6,172.16.16.96,38118,172.66.43.44,443,6,2022-09-09 08:38:56.056490,5154747,14,0,557.0,0.0,289.0,0.0,39.785714285714285,79.12130761483482,0,0,0,0,108.05573969003716,2.7159431879003955,396519.0,1388853.7968767628,5018744.0,84.0,5154747.0,396519.0,1388853.7968767628,5018744.0,84.0,0,0,0,0,0,5,0,0,0,0,0,300,0,2.7159431879003955,0.0,0.0,289.0,39.785714285714285,79.12130761483482,6260.181318681319,1,1,0,5,13,0,0,0,0.0,39.785714285714285,39.785714285714285,0.0,557,5,6589,0,0,0,1,39,0,0,64240,0,5,20,115873.0,0.0,115873.0,115873.0,5018744.0,0.0,5018744.0,5018744.0,-1,-1,5154747,NeedManualLabel
172.16.16.96-172.66.43.44-50066-443-6,172.16.16.96,50066,172.66.43.44,443,6,2022-09-09 08:29:45.369467,256359,14,0,557.0,0.0,289.0,0.0,39.785714285714285,79.12130761483482,0,0,0,0,2172.7343295924857,54.610916722252774,19719.923076923078,19972.534739242696,62337.0,85.0,256359.0,19719.923076923078,19972.534739242696,62337.0,85.0,0,0,0,0,0,5,0,0,0,0,0,300,0,54.610916722252774,0.0,0.0,289.0,39.785714285714285,79.12130761483482,6260.181318681319,1,1,0,5,13,0,0,0,0.0,39.785714285714285,39.785714285714285,0.0,557,5,3566,0,0,0,1,39,0,0,64240,0,5,20,0,0,0,0,0,0,0,0,-1,-1,256359,NeedManualLabel
172.16.16.96-172.16.16.163-35810-30003-6,172.16.16.96,35810,172.16.16.163,30003,6,2022-09-09 08:27:57.569745,161339,29,0,1099.0,0.0,507.0,0.0,37.896551724137915,115.96407843675009,0,0,0,0,6811.744215595732,179.74575273182552,5762.107142857143,11574.027025227124,48582.0,70.0,161339.0,5762.107142857143,11574.027025227124,48582.0,70.0,0,0,0,0,0,4,0,0,0,0,0,936,0,179.74575273182552,0.0,0.0,507.0,37.896551724137915,115.96407843675009,13447.667487684725,1,1,0,4,28,0,0,0,0.0,37.89655172413793,37.89655172413793,0.0,1099,4,6847,0,0,0,1,37,0,0,64240,0,4,32,0,0,0,0,0,0,0,0,-1,-1,161339,NeedManualLabel
172.16.16.96-172.66.43.44-57698-443-6,172.16.16.96,57698,172.66.43.44,443,6,2022-09-09 08:42:29.743058,285907,15,0,557.0,0.0,289.0,0.0,37.13333333333334,76.93212840518831,0,0,0,0,1948.1859485776843,52.46461261878862,20421.928571428572,25721.106285169135,66784.0,55.0,285907.0,20421.928571428572,25721.106285169135,66784.0,55.0,0,0,0,0,0,5,0,0,0,0,0,320,0,52.46461261878862,0.0,0.0,289.0,37.13333333333334,76.93212840518831,5918.552380952382,1,1,0,5,14,0,0,0,0.0,37.13333333333333,37.13333333333333,0.0,557,5,4760,0,0,0,1,37,0,0,64240,0,5,20,0,0,0,0,0,0,0,0,-1,-1,285907,NeedManualLabel
172.16.16.96-172.66.43.44-37640-443-6,172.16.16.96,37640,172.66.43.44,443,6,2022-09-09 08:40:03.953883,157553,15,0,557.0,0.0,289.0,0.0,37.13333333333333,76.93212840518831,0,0,0,0,3535.3182738507044,95.20605764409437,11253.785714285714,11628.894088423896,33450.0,59.0,157553.0,11253.785714285714,11628.894088423896,33450.0,59.0,0,0,0,0,0,5,0,0,0,0,0,320,0,95.20605764409437,0.0,0.0,289.0,37.13333333333333,76.93212840518831,5918.552380952381,1,1,0,5,14,0,0,0,0.0,37.13333333333333,37.13333333333333,0.0,557,5,8218,0,0,0,1,37,0,0,64240,0,5,20,0,0,0,0,0,0,0,0,-1,-1,157553,NeedManualLabel
172.16.16.96-172.16.16.1-48861-53-17,172.16.16.96,48861,172.16.16.1,53,17,2022-09-09 08:18:08.475110,0,1,0,52.0,0.0,52.0,52.0,52.0,0.0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,52.0,52.0,52.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,52.0,52.0,0.0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
